"Avg_mode_power","Star Rating Index"
25.8,"5.793854274363063"
35.9,"6.022503316218213"
106.68,"3.9679651265589566"
24.81,"4.076493871316421"
98.268,"4.546877182237033"
31.9,"5.532205229661681"
31.9,"5.532205229661681"
115.84,"3.513803820922501"
36.7,"5.118073049588307"
124.968,"4.5493455240483325"
124.968,"4.5493455240483325"
102,"4.570491731771872"
102,"4.570491731771872"
102,"4.570491731771872"
73,"4.04530322613127"
159.55,"3.5912491629830012"
14,"7.1315097403651855"
214.416,"6.004257528110983"
59.7,"6.1612671006942135"
50.5,"5.118073049588307"
30,"5.71310578131203"
228.91,"3.586921820264716"
124.968,"4.5493455240483325"
53.64,"6.453747698931702"
70,"6.25848663027421"
87,"6.68346052076461"
72.1,"5.084221683940127"
94.8,"4.887294325626479"
36.27,"6.409737527786951"
90.1,"4.000700737851957"
113.4,"4.000233788824486"
243.11,"3.0089292588902365"
78.58,"5.307388036506728"
92.33,"6.045013280653004"
168.67,"3.514641825425533"
108.3,"5.066927359125772"
256.93,"5.007525854584564"
256.93,"5.007525854584564"
256.93,"5.007525854584564"
170.6,"5.652614374321411"
38.46,"4.54903877620938"
38.46,"4.54903877620938"
31.98,"3.536463658690008"
175.6,"4.732242536302513"
128.1,"4.503588370150543"
90.1,"4.000700737851957"
113.4,"4.000233788824486"
49.7,"8.358511625413506"
41.8,"7.625034577249296"
75,"3.9307399679175017"
90,"4.332542803819169"
114,"4.08539521829021"
148,"4.313737886945033"
165,"5.054540009525431"
250,"4.395864655180622"
46.6632,"5.8191153373425655"
62.5,"6.02167727117258"
53.8,"6.056850653631297"
80.7,"6.414531262205091"
25,"4.066544909449641"
32.18,"5.483988771987925"
32.18,"5.483988771987925"
32.18,"5.483988771987925"
32.18,"5.483988771987925"
32.18,"5.483988771987925"
32.18,"5.483988771987925"
28.2,"6.007730994096279"
133,"6.018896730900076"
28,"6.04521473860549"
56.1,"6.824154055982145"
74.7,"4.513908184574289"
73.9,"5.562529542658195"
114.8,"5.053020882854866"
175.4,"4.732242536302513"
237.5,"4.07789184606401"
108.1,"6.090373500678537"
259.3,"3.040157613752783"
30.28,"3.8510476715487516"
30.28,"3.8510476715487516"
30.28,"3.8510476715487516"
30.28,"3.8510476715487516"
30.28,"3.8510476715487516"
30.28,"3.8510476715487516"
171.7,"4.298248697364598"
189.9,"3.858208975844934"
221.6,"3.7098681994864435"
47.02,"5.364749558330739"
32.18,"5.483988771987925"
30.28,"3.8510476715487516"
106.2,"4.603408888721034"
101.98,"3.7951848555621974"
60.73,"5.489942004042138"
82.7,"4.1544565935330064"
24.687,"5.799685441574415"
144.2,"4.6703307864310215"
159,"6.1069319216521025"
266,"4.00984086202183"
266,"4.00984086202183"
266,"4.00984086202183"
266,"4.00984086202183"
45.5,"6.1024470408434714"
72.4,"5.15546094080525"
19.6,"4.757909454846906"
19.6,"4.757909454846906"
19.6,"4.757909454846906"
96.3,"6.15677413639015"
96.3,"6.15677413639015"
96.3,"6.15677413639015"
126.2,"3.5982846725777753"
147.6,"4.306641282564334"
39.9,"6.047894906355869"
75,"5.125086761023219"
75,"5.125086761023219"
75,"5.125086761023219"
75,"5.125086761023219"
158,"4.021953721223637"
158,"4.021953721223637"
158,"4.021953721223637"
158,"4.021953721223637"
182,"4.618566592645355"
182,"4.618566592645355"
182,"4.618566592645355"
182,"4.618566592645355"
92,"5.03039972533415"
92,"5.03039972533415"
92,"5.03039972533415"
92,"5.03039972533415"
110,"5.634761250243758"
110,"5.634761250243758"
110,"5.634761250243758"
110,"5.634761250243758"
110,"5.634761250243758"
29.05,"4.024438873622773"
25.84,"4.5038244549102"
25.84,"4.5038244549102"
27.1,"6.138546025859608"
95.274,"6.0693688847202"
103.7,"4.440363968763781"
121.1,"5.146826473886623"
56.7,"6.0624515145983064"
68.5,"6.02167727117258"
22.2,"5.121511445327967"
108.1,"6.090373500678537"
104,"3.6847444319425677"
104,"3.6847444319425677"
104,"3.6847444319425677"
104,"3.6847444319425677"
15.1,"6.143886819769821"
23.5,"6.698258847494166"
31.78,"5.48435437864407"
44.6,"6.04803737891574"
68.98,"6.316416078038494"
33,"5.299572454875552"
15.1,"6.143886819769821"
23.5,"6.698258847494166"
23.5,"6.698258847494166"
44.2,"5.6032243611452595"
33.3,"5.26280849184812"
33.3,"5.26280849184812"
33.3,"5.26280849184812"
56.7,"6.0624515145983064"
44.2,"5.6032243611452595"
44.2,"5.6032243611452595"
44.2,"5.6032243611452595"
44.2,"5.6032243611452595"
33.3,"5.26280849184812"
169.7,"5.1250055072718785"
55,"5.299427647726304"
55,"5.299427647726304"
55,"5.299427647726304"
55,"5.299427647726304"
55,"5.299427647726304"
23.8,"6.749526906773145"
29.15,"5.800164961009463"
53,"5.198720591823303"
84.4,"4.5974627946475835"
123.94,"5.7179341816321125"
54.04,"5.388613081049771"
69.64,"6.293361671010194"
127.7,"6.196865743103114"
114,"5.472198053824738"
96.5,"4.839782994637874"
74.4,"4.851142784766627"
86.04,"5.1283827912446815"
71.99,"5.295678364518265"
86.54,"5.293361671010193"
41.8,"7.625034577249296"
137,"4.050393944753631"
56.7,"6.0624515145983064"
108.1,"6.090373500678537"
44.99,"5.364749558330739"
31.1544,"5.335678717207596"
228,"4.705258230661274"
121,"3.764463236493867"
144.3,"4.381402573498731"
63,"4.527878970799845"
63,"4.527878970799845"
75,"4.817955102606061"
75,"4.817955102606061"
77,"4.689905816504032"
77,"4.689905816504032"
84,"5.450120486983198"
84,"5.450120486983198"
99,"4.716007447308886"
99,"4.716007447308886"
95,"4.904594324171205"
95,"4.904594324171205"
115,"4.053423000980519"
115,"4.053423000980519"
103,"5.936976031991449"
103,"5.936976031991449"
121,"5.215779448604507"
121,"5.215779448604507"
112,"5.561885564963837"
112,"5.561885564963837"
145,"4.405453871887269"
145,"4.405453871887269"
158,"5.495605745230539"
158,"5.495605745230539"
153,"5.637136037566116"
153,"5.637136037566116"
196,"4.531351612821171"
196,"4.531351612821171"
238,"3.6656648982977846"
179,"5.569202635476063"
179,"5.569202635476063"
181,"5.521635940497602"
181,"5.521635940497602"
187.9,"4.453668662656631"
238.7,"4.47485412095893"
107,"5.751191081298563"
107,"5.751191081298563"
107,"5.751191081298563"
107,"5.751191081298563"
75.58,"5.952001359469709"
148.05,"4.323802247529118"
76,"5.082413329865411"
76,"5.082413329865411"
76,"5.082413329865411"
80,"4.8485470457482105"
80,"4.8485470457482105"
94,"4.9432830834647525"
94,"4.9432830834647525"
118,"5.328204093107946"
118,"5.328204093107946"
134,"5.981072460590566"
134,"5.981072460590566"
198,"5.438925989689485"
198,"5.438925989689485"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
87,"5.279379069595689"
87,"5.279379069595689"
87,"5.279379069595689"
87,"5.279379069595689"
94,"4.13392447306466"
94,"4.13392447306466"
94,"4.13392447306466"
113,"4.1175971780535745"
113,"4.1175971780535745"
113,"4.1175971780535745"
107,"4.337338279294821"
144.6,"4.398186938129049"
73.254,"5.521179398294896"
173,"5.926931014214825"
173,"5.926931014214825"
173,"5.926931014214825"
155,"4.10413687487484"
155,"4.10413687487484"
155,"4.10413687487484"
186,"4.520806128720297"
186,"4.520806128720297"
186,"4.520806128720297"
49.7,"8.358511625413506"
73,"4.045865347808662"
73,"4.045865347808662"
78,"4.971755359043742"
78,"4.971755359043742"
97,"4.803028047916603"
97,"4.803028047916603"
127,"4.99905316900289"
127,"4.99905316900289"
165,"5.054540009525431"
250,"4.395864655180622"
36.7,"6.370326753102434"
43.1,"6.814552720521219"
16.17,"6.496937030672768"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
159.3,"5.175893306913336"
110.448,"5.0086802835918505"
137,"4.656652344403179"
137,"4.656652344403179"
137,"4.656652344403179"
153,"5.388085540605535"
153,"5.388085540605535"
153,"5.388085540605535"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
89,"4.373715618999169"
89,"4.373715618999169"
89,"4.373715618999169"
89,"4.373715618999169"
98,"4.753095273755667"
98,"4.753095273755667"
98,"4.753095273755667"
98,"4.753095273755667"
123,"5.135751962733489"
123,"5.135751962733489"
123,"5.135751962733489"
123,"5.135751962733489"
70.2,"3.955295133705826"
158,"5.246803153276395"
158,"5.246803153276395"
158,"5.246803153276395"
245,"4.378910194739287"
245,"4.378910194739287"
245,"4.378910194739287"
112,"4.160896259989094"
112,"4.160896259989094"
112,"4.160896259989094"
43,"4.118959927231679"
112,"4.160896259989094"
112,"4.160896259989094"
112,"4.160896259989094"
206,"5.15122968053568"
206,"5.15122968053568"
206,"5.15122968053568"
263,"1.746134707333428"
263,"1.746134707333428"
263,"1.746134707333428"
292,"2.506635203616076"
292,"2.506635203616076"
292,"2.506635203616076"
165,"5.057685635688115"
165,"5.057685635688115"
165,"5.057685635688115"
216,"4.94248415217829"
216,"4.94248415217829"
216,"4.94248415217829"
153,"4.159610511283939"
153,"4.159610511283939"
153,"4.159610511283939"
203,"4.130871593408056"
203,"4.130871593408056"
203,"4.130871593408056"
259,"4.1310937560811105"
259,"4.1310937560811105"
259,"4.1310937560811105"
114,"4.08539521829021"
114,"4.08539521829021"
114,"4.08539521829021"
145,"4.405453871887269"
145,"4.405453871887269"
145,"4.405453871887269"
340,"1.8272144389057443"
340,"1.8272144389057443"
340,"1.8272144389057443"
190,"3.194834430599937"
373,"2.497368724741504"
373,"2.497368724741504"
373,"2.497368724741504"
73,"4.045865347808662"
78,"4.971755359043742"
97,"4.803028047916603"
127,"4.99905316900289"
155,"4.10413687487484"
155,"4.10413687487484"
155,"4.10413687487484"
93,"4.173320678081382"
214,"3.8961886495860476"
303,"3.4281405039189154"
303,"3.4281405039189154"
303,"3.4281405039189154"
280,"1.4665188304375503"
280,"1.4665188304375503"
280,"1.4665188304375503"
94.65,"6.152760171397917"
28,"6.04521473860549"
28,"6.04521473860549"
28,"6.04521473860549"
194,"4.334187372701929"
194,"4.334187372701929"
194,"4.334187372701929"
247,"4.339119299645809"
247,"4.339119299645809"
247,"4.339119299645809"
183,"4.593676354079774"
183,"4.593676354079774"
183,"4.593676354079774"
183,"4.593676354079774"
168,"2.3583632635610687"
165,"5.057685635688115"
68.5,"6.02167727117258"
214.5,"3.865794334872501"
207,"4.883152215937381"
40,"6.082256469696936"
27.1,"6.138546025859608"
337,"4.189669496698741"
143.934,"4.223907358866596"
91.788,"4.840846163637017"
86.21,"4.305760303793525"
28,"6.04521473860549"
125,"5.066881362898524"
125,"5.066881362898524"
150,"5.481664966724477"
150,"5.481664966724477"
206,"5.263161496732867"
206,"5.263161496732867"
129.1,"3.503335779389237"
143.6,"4.42348194480271"
181.1,"4.618566592645355"
73,"4.045865347808662"
78,"4.971755359043742"
97,"4.803028047916603"
127,"4.99905316900289"
165,"5.054540009525431"
165,"5.054540009525431"
250,"4.395864655180622"
250,"4.395864655180622"
280.7,"3.7419471627696193"
214.8,"2.6177106701433326"
242.5,"3.3058881507510876"
113,"4.1175971780535745"
113,"4.1175971780535745"
77.5,"3.736207768079859"
93.8,"4.10620016857216"
113,"4.1175971780535745"
154,"4.13575196273349"
154,"4.13575196273349"
154,"4.13575196273349"
53.5,"5.110651021546228"
24.1,"6.266019008845879"
201.6,"5.217002203781339"
63,"4.527878970799845"
101.3,"5.634761250243758"
68.5,"6.02167727117258"
47.2,"4.513125542904489"
47.2,"4.513125542904489"
47.2,"4.513125542904489"
60,"4.705189047533716"
78,"4.610928287797283"
99,"4.705078263268265"
124,"5.084972296619138"
98,"4.742064058771265"
124,"5.084972296619138"
198,"5.32675675355011"
198,"5.32675675355011"
198,"5.32675675355011"
113,"4.1175971780535745"
113,"4.1175971780535745"
113,"4.1175971780535745"
155,"4.10413687487484"
155,"4.10413687487484"
155,"4.10413687487484"
220,"4.032732297769424"
220,"4.032732297769424"
220,"4.032732297769424"
174.7,"4.201837238388788"
145,"6.720059511582148"
39.9,"6.047894906355869"
113.8,"3.5093262062834767"
278.5,"3.1881826824802952"
152.2,"6.012429698774048"
248.6,"2.7591556373386688"
68.4,"5.125086761023219"
54,"4.943201795903388"
128.1,"4.503588370150543"
123.8,"3.0108774074938265"
182.7,"2.506347016047272"
208.3,"3.0053993511286836"
256.4,"5.388586341458297"
48.68,"5.243148836529163"
74.74,"5.977526543341521"
78.5,"4.346316418754582"
55.635,"5.255491804459134"
34.67,"5.086738931330573"
440.5,"2.5669735573093817"
101.1,"6.382195704190277"
45.5,"6.1024470408434714"
110.15,"6.114926249682608"
23.298,"6.455960914384086"
35.598,"6.8508337816881255"
35.1,"6.235220811119447"
349,"3.1054920388527556"
349,"3.1054920388527556"
183,"4.827312598314211"
96.1,"4.716007447308886"
101.3,"5.634761250243758"
101.3,"5.634761250243758"
101.3,"5.634761250243758"
101.3,"5.634761250243758"
27.25,"4.134136224746854"
40.45,"4.943015385879585"
81.3,"4.357808286657745"
90.5,"4.702649565199762"
119.3,"4.8570744481591746"
24.687,"5.799685441574415"
103.6,"4.4635838140673165"
122.1,"5.136900843876218"
15.8694,"5.065515602883841"
178,"4.976100869213291"
178,"4.976100869213291"
178,"4.976100869213291"
99.1,"3.4821083383878686"
99.1,"3.4821083383878686"
102.3,"4.148969036899082"
102.3,"4.148969036899082"
129.8,"4.481915975211493"
129.8,"4.481915975211493"
153.1,"4.967763428275685"
153.1,"4.967763428275685"
144.1,"5.244898572897651"
144.1,"5.244898572897651"
136.6,"2.8570329065739766"
136.6,"2.8570329065739766"
47.1,"5.370326753102435"
52.3,"6.323558462043853"
55.5,"6.867332510359374"
74.4,"6.7499278668452884"
113.6,"6.293451811841376"
142.4,"4.064929099692862"
142.4,"4.064929099692862"
17.0946,"5.884900594348791"
58,"4.640183608128661"
48.19,"3.5926914137508845"
147.7,"5.778283941245271"
73,"4.045865347808662"
73,"4.045865347808662"
78,"4.971755359043742"
78,"4.971755359043742"
97,"4.803028047916603"
97,"4.803028047916603"
127,"4.99905316900289"
127,"4.99905316900289"
165,"5.054540009525431"
165,"5.054540009525431"
250,"4.395864655180622"
250,"4.395864655180622"
51.12,"5.070989554548221"
67.75,"5.262234775592492"
63.89,"6.07137929764316"
82.49,"6.505049671825857"
114.36,"6.008562665563702"
56.7,"6.0624515145983064"
106,"4.3967108199896465"
132,"4.809251879677063"
102.36,"3.74369813786958"
15.1,"4.534764934443967"
125,"5.066881362898524"
150,"5.481664966724477"
206,"5.263161496732867"
113.9,"5.037686340309588"
70,"4.232972680439712"
82,"3.527294960757275"
72,"5.329159323010862"
68,"5.572396855687801"
92,"5.048116404602346"
87,"5.293361671010193"
114,"5.475494068044627"
109,"5.68346052076461"
126,"6.263015743468501"
130,"6.119827201301709"
337,"4.189669496698741"
99.5,"4.292298502011051"
99.5,"4.292298502011051"
114.8,"5.027996779523445"
114.8,"5.027996779523445"
28,"6.04521473860549"
28,"6.04521473860549"
28,"6.04521473860549"
28,"6.04521473860549"
28,"6.04521473860549"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
64.97,"4.215701353057932"
64.97,"4.215701353057932"
77.8,"5.5085111517081975"
77.8,"5.5085111517081975"
102.3,"5.694724095108619"
102.3,"5.694724095108619"
127.12,"6.011546682493634"
127.12,"6.011546682493634"
177.41,"5.515874271138391"
177.41,"5.515874271138391"
77.8,"5.5085111517081975"
64.97,"4.215701353057932"
102.3,"5.694724095108619"
127.12,"6.011546682493634"
177.41,"5.515874271138391"
107.8,"2.3016370001659756"
168.3,"2.110707983587355"
237.1,"2.0394398694657525"
17.8,"5.406335965700415"
21,"5.409893958839594"
65.8,"4.497596729556777"
65.8,"4.497596729556777"
65.8,"4.497596729556777"
34,"5.154958966766685"
34,"5.154958966766685"
34,"5.154958966766685"
84,"5.445642872344173"
68,"5.566795994720792"
306,"2.7160179479974795"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
81,"5.597548917306669"
81,"5.597548917306669"
81,"5.597548917306669"
139,"5.823191657737304"
139,"5.823191657737304"
139,"5.823191657737304"
116,"5.401243988893101"
116,"5.401243988893101"
116,"5.401243988893101"
80,"4.8485470457482105"
80,"4.8485470457482105"
80,"4.8485470457482105"
90.1,"2.824204819310837"
90.1,"2.824204819310837"
90.1,"2.824204819310837"
90.1,"2.824204819310837"
90.1,"2.824204819310837"
102.9,"5.6370589836888305"
102.9,"5.6370589836888305"
102.9,"5.6370589836888305"
102.9,"5.6370589836888305"
102.9,"5.6370589836888305"
50.73,"5.38515551905164"
64.71,"6.578108283365271"
35.3,"4.409753463503695"
97.8,"4.345254864009467"
174.4,"5.289872429140815"
389,"3.550101644601151"
76,"5.082413329865411"
31.4,"5.494129989355613"
35.6,"5.235220811119446"
27,"5.793854274363063"
216,"4.097422878832864"
212,"4.81636111148965"
258,"5.299365770156127"
53.5,"5.110651021546228"
137.1,"5.515617253494867"
137.1,"5.515617253494867"
137.1,"5.515617253494867"
137.1,"5.515617253494867"
137.1,"5.515617253494867"
25.58,"4.536463658690008"
80.814,"5.552808910591775"
80.814,"5.552808910591775"
80.814,"5.552808910591775"
80.814,"5.552808910591775"
80.814,"5.552808910591775"
323,"4.191691627513516"
323,"4.191691627513516"
323,"4.191691627513516"
323,"4.191691627513516"
323,"4.191691627513516"
75,"5.141294446384899"
75,"5.141294446384899"
75,"5.141294446384899"
75,"5.141294446384899"
75,"5.141294446384899"
43,"6.402228210570558"
45,"7.398392383299008"
59,"7.013446928881777"
65,"7.972684747758714"
70,"8.873914883187542"
82.05,"5.034877339973175"
82.05,"5.034877339973175"
109.65,"5.066927359125772"
109.65,"5.066927359125772"
157.47,"5.0060513781658935"
157.47,"5.0060513781658935"
217.19,"4.572897158824071"
217.19,"4.572897158824071"
82.05,"5.034877339973175"
109.65,"5.066927359125772"
157.47,"5.0060513781658935"
217.19,"4.572897158824071"
41.53,"6.316078253768346"
22.6,"4.798447235076666"
77.8,"5.552808910591775"
77.8,"5.552808910591775"
77.8,"5.552808910591775"
77.8,"5.552808910591775"
77.8,"5.552808910591775"
69.15,"5.141294446384899"
69.15,"5.141294446384899"
69.15,"5.141294446384899"
69.15,"5.141294446384899"
69.15,"5.141294446384899"
115.82,"3.6767825131441074"
129.47,"4.507742024035239"
199.04,"4.0089292588902365"
82,"5.552808910591775"
130,"6.113587651012818"
130,"6.113587651012818"
130,"6.113587651012818"
25.2,"3.9760647614621036"
25.2,"3.9760647614621036"
25.2,"3.9760647614621036"
25.2,"3.9760647614621036"
74,"3.97971772446849"
25.2,"3.9760647614621036"
83,"4.699366629657529"
90,"5.141901414219262"
78.5,"4.346316418754582"
16.5,"5.880197819230076"
20.3,"5.399112734703527"
20.3,"5.399112734703527"
20.3,"5.399112734703527"
178,"4.976100869213291"
25.03,"4.515611521736828"
43.25,"4.046337416196342"
144.63,"5.2855227827737865"
117.13,"5.008726279819099"
86.66,"5.008515969149676"
25.7,"6.007444889755374"
82.7,"3.0721486367805606"
27.7,"5.555846834752298"
46.8,"5.016571587863471"
137.7,"5.632024320830119"
289,"4.878897864259041"
289,"4.878897864259041"
289,"4.878897864259041"
76.53,"5.451486016052559"
91.87,"6.031360323573905"
107.18,"6.566521370096463"
51.44,"4.926734502287409"
51.44,"4.926734502287409"
51.44,"4.926734502287409"
51.44,"4.926734502287409"
145.2,"5.055950764254519"
22.8,"6.552094678514144"
29.07,"7.018348467224255"
133.75,"4.507742024035239"
133.75,"4.507742024035239"
161.33,"4.8125787386432854"
161.33,"4.8125787386432854"
133.75,"4.507742024035239"
161.33,"4.8125787386432854"
27,"5.793854274363063"
35.6,"5.235220811119446"
50.3,"6.49594202679958"
53,"6.395167775876558"
52.9,"5.067119924693827"
69.9,"5.141294446384899"
82.3,"5.292298502011051"
86.5,"5.346992914065456"
158,"4.021953721223637"
95.274,"6.0693688847202"
66.6,"5.260125965020835"
101.3,"5.584895075395215"
110.3,"5.030432129486525"
110.3,"5.030432129486525"
110.3,"5.030432129486525"
44.91,"5.019830173343795"
44.91,"5.019830173343795"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
40,"6.082256469696936"
86.23,"5.008515969149676"
86.23,"5.008515969149676"
31.51,"5.016627757095919"
31.51,"5.016627757095919"
240.73,"4.005242174991582"
72.19,"5.003308177326365"
72.19,"5.003308177326365"
110.3,"5.030432129486525"
110.3,"5.030432129486525"
110.3,"5.030432129486525"
192,"5.252735649098687"
192,"5.252735649098687"
192,"5.252735649098687"
192,"5.252735649098687"
85.64,"5.034877339973175"
85.64,"5.034877339973175"
140.56,"4.215825444831754"
140.56,"4.215825444831754"
154.66,"5.0992865182334395"
154.66,"5.0992865182334395"
85.64,"5.034877339973175"
140.56,"4.215825444831754"
154.66,"5.0992865182334395"
20.94,"5.395247284012249"
79.3,"5.278315900596547"
80.8,"3.167068798957339"
38,"6.512606008440962"
130.03,"4.897938042835031"
94.65,"6.152760171397917"
40,"6.112434496987815"
39,"4.561680559205172"
73.5,"6.582378628467457"
123.8,"5.910030969707462"
43.6,"5.892563741667072"
112,"5.5509951097435115"
112,"5.5509951097435115"
112,"5.5509951097435115"
91.4,"3.591861933680575"
54.48,"4.550480363705366"
20.94,"5.395247284012249"
86.9,"6.007529267450542"
86.9,"6.007529267450542"
86.9,"6.007529267450542"
86.9,"6.007529267450542"
86.9,"6.007529267450542"
181.25,"4.283964298975181"
202.84,"5.005242174991583"
202.84,"5.005242174991583"
104.78,"6.085115800336112"
73.72,"6.042749570721936"
181.25,"4.283964298975181"
181.25,"4.283964298975181"
202.84,"5.005242174991583"
169.97,"6.068349670732032"
28.86,"5.048057871940883"
85.2,"6.681981903222721"
197.4,"5.650540933575439"
237.4,"5.827252980961725"
51.888,"5.160019823949335"
107.4,"6.37351524694427"
107.4,"6.37351524694427"
83.91,"5.047053235603204"
113.136,"5.089853889610663"
98.826,"6.932494275476429"
42.804,"6.0285904596598705"
54.39,"6.154670935475992"
62.358,"6.362873505749178"
75.576,"6.892196061447218"
102.546,"6.766701504595493"
119.346,"7.2934680150976785"
15.1,"6.571011776968867"
15.1,"6.571011776968867"
15.1,"6.571011776968867"
49.1,"5.214004183541708"
145,"6.720059511582148"
145,"6.720059511582148"
145,"6.720059511582148"
70,"4.2156364107821895"
70,"4.2156364107821895"
70,"4.2156364107821895"
116,"5.401243988893101"
116,"5.401243988893101"
116,"5.401243988893101"
139,"5.823191657737304"
139,"5.823191657737304"
139,"5.823191657737304"
80,"4.8485470457482105"
80,"4.8485470457482105"
80,"4.8485470457482105"
81,"5.597548917306669"
81,"5.597548917306669"
81,"5.597548917306669"
99.7,"6.382195704190277"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
25.92,"5.799687998815937"
40.7,"5.823038132488297"
40.7,"5.823038132488297"
40.7,"5.823038132488297"
31.8,"5.051525425251889"
31.8,"5.051525425251889"
31.8,"5.051525425251889"
126.52,"3.627166105201241"
68.9,"5.634430436780009"
68.9,"5.634430436780009"
68.9,"5.634430436780009"
68.9,"5.634430436780009"
68.9,"5.634430436780009"
66.4,"5.004902443051654"
66.4,"5.004902443051654"
66.4,"5.004902443051654"
66.4,"5.004902443051654"
66.4,"5.004902443051654"
119.01,"5.066927359125772"
306.7,"2.2897021939727447"
36,"7.168839664326816"
40,"7.909487173175795"
49,"7.846982249207294"
56,"8.635576994500521"
165.8,"4.596431533399473"
154.08,"4.01060819074902"
53.38,"4.297940618367445"
97.68,"2.85788516870723"
24.687,"5.051045905816841"
80,"4.8485470457482105"
81,"5.597548917306669"
29.22,"5.890292548310127"
234.49,"2.2600521183951523"
234.49,"2.2600521183951523"
107.4,"6.37351524694427"
160.5,"4.694913072699023"
70,"4.2156364107821895"
126,"5.027996779523445"
85.2,"6.681981903222721"
143,"5.69328632683023"
54.48,"4.550480363705366"
54.48,"4.550480363705366"
54.48,"4.550480363705366"
42.76,"3.1109409488656943"
42.76,"3.1109409488656943"
42.76,"3.1109409488656943"
186.3,"4.5207253416601745"
186.3,"4.5207253416601745"
153.11,"4.819594333692885"
116.74,"5.59223346725026"
28.86,"4.558689968087691"
28.86,"4.558689968087691"
28.86,"4.558689968087691"
32.247,"6.836914292813554"
195.5,"2.5229346480061015"
195.5,"2.5229346480061015"
195.5,"2.5229346480061015"
195.5,"2.5229346480061015"
195.5,"2.5229346480061015"
195.5,"2.5229346480061015"
57.06,"6.488264199278357"
54.48,"4.550480363705366"
31.626,"5.2268129560149825"
69.65,"6.293361671010194"
95.92,"6.292263476185693"
46.5216,"5.164429277262144"
57.474,"5.109199295997805"
29.22,"5.890292548310127"
187.1,"4.468463290262498"
150.64,"4.17563306674178"
57.65,"5.113372384226902"
97.36,"4.789429429855246"
53.26,"5.468284088523051"
83.3,"4.6243875937263965"
110.72,"3.404361801540006"
111.7,"4.000637701458118"
157,"5.277816565063631"
157,"5.277816565063631"
157,"5.277816565063631"
15.1,"6.143886819769821"
25.23,"4.536463658690008"
101.23,"3.506680454728492"
73.991,"6.02167727117258"
51.2,"5.1492487763669255"
51.2,"5.1492487763669255"
51.2,"5.1492487763669255"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
17.14,"6.284042377750066"
297.5,"4.191691627513516"
297.5,"4.191691627513516"
297.5,"4.191691627513516"
297.5,"4.191691627513516"
297.5,"4.191691627513516"
297.5,"4.191691627513516"
262,"1.7647878877196552"
262,"1.7647878877196552"
262,"1.7647878877196552"
269,"2.873382391114767"
269,"2.873382391114767"
269,"2.873382391114767"
211,"5.045641599680856"
211,"5.045641599680856"
211,"5.045641599680856"
67,"4.428233749097203"
67,"4.428233749097203"
72,"5.329159323010862"
92,"5.048116404602346"
94,"4.9432830834647525"
94,"4.9432830834647525"
109,"5.68346052076461"
109,"5.68346052076461"
126,"6.263015743468501"
126,"6.263015743468501"
70,"4.051852607368282"
70,"4.051852607368282"
79,"4.580787588050276"
79,"4.580787588050276"
100,"4.667029690757898"
100,"4.667029690757898"
115,"4.053423000980519"
115,"4.053423000980519"
109,"5.68346052076461"
109,"5.68346052076461"
147,"4.3468723825707976"
147,"4.3468723825707976"
195,"4.556387544515083"
195,"4.556387544515083"
91.8,"3.702306229708963"
114,"4.08539521829021"
114,"4.08539521829021"
114,"4.08539521829021"
138,"4.795139162334372"
138,"4.795139162334372"
138,"4.795139162334372"
104.46,"3.525501428231561"
127.86,"3.5199652925266594"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
27,"6.19127811085949"
64.06,"3.733461271230745"
117.3,"3.570651350024759"
117.3,"3.570651350024759"
34.4,"4.379032283719447"
34.4,"4.379032283719447"
23.8,"6.749526906773145"
27.3,"3.858069175506572"
27.3,"3.858069175506572"
63,"4.689724088919364"
63,"4.689724088919364"
63,"4.689724088919364"
212,"4.904106439037617"
117.61,"6.147318344386143"
148,"2.889684563715858"
171.9,"3.6205371729918245"
68,"5.572396855687801"
87,"5.293361671010193"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
39.8,"6.027036614996438"
16.2,"6.076495773620495"
16.2,"6.076495773620495"
16.2,"6.076495773620495"
